time_ms,cwnd_mss,ssthresh_mss,reno_state,event
73601,5,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
73653,5,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
73703,6,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
73752,6,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
73803,6,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
73855,6,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
73909,6,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
73956,6,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74008,6,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74057,7,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74108,7,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74160,7,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74210,7,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74261,7,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74311,7,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74362,7,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74414,8,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74463,8,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74513,8,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74569,8,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74617,8,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74668,8,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74718,8,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74769,8,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74874,8,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74923,9,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
74997,9,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
75035,9,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
75083,9,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
75135,9,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
75185,9,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
75236,9,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
75446,7,4,FAST_RECOVERY,TCP_CONGESTION into FAST_RECOVERY
75486,4,4,CONGESTION_AVOIDANCE,"cwnd >= recovery_point, change to TCP_RENO_CONGESTION_AVOIDANCE"
75486,5,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
75527,5,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
75574,5,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
75631,5,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
75677,5,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
75726,5,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
75789,6,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
75828,6,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
75880,6,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
75932,6,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
75982,6,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76032,6,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76105,7,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76146,7,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76194,7,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76242,7,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76294,7,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76350,7,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76399,7,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76450,8,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76500,8,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76552,8,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76603,8,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76655,8,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76704,8,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76754,8,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76805,8,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76856,8,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76907,9,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
76978,9,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77008,9,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77082,9,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77108,9,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77158,9,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77210,9,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77280,9,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77309,9,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77361,10,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77413,10,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77470,10,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77514,10,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77564,10,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77615,10,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77667,10,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77719,10,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77771,10,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77818,10,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77870,10,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77920,11,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
77976,11,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78032,11,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78077,11,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78129,11,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78178,11,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78230,11,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78282,11,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78332,11,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78382,11,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78432,11,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78483,12,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78535,12,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78600,12,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78639,12,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78686,12,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78737,12,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78789,12,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78841,12,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78892,12,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78942,12,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
78994,12,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79043,12,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79094,12,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79145,13,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79197,13,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79247,13,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79298,13,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79349,13,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79400,13,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79452,13,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79501,13,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79552,13,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79602,13,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79653,13,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79703,13,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79754,13,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79809,14,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79858,14,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79909,14,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
79959,14,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80009,14,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80060,14,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80110,14,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80162,14,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80213,14,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80263,14,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80315,14,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80376,14,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80416,14,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80466,14,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80520,14,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80619,15,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80671,15,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80721,15,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80771,15,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80822,15,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80873,15,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80923,15,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
80976,15,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81025,15,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81075,15,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81126,15,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81177,15,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81226,15,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81278,15,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81329,15,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81386,16,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81430,16,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81481,16,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81531,16,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81581,16,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81632,16,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81683,16,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81746,16,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81784,16,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81834,16,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81887,16,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
81939,16,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
82038,16,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
82103,16,4,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
82306,11,8,FAST_RECOVERY,TCP_CONGESTION into FAST_RECOVERY
82327,8,8,CONGESTION_AVOIDANCE,"cwnd >= recovery_point, change to TCP_RENO_CONGESTION_AVOIDANCE"
82327,8,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
82357,8,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
82407,8,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
82462,8,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
82510,8,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
82560,9,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
82613,9,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
82663,9,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
82712,9,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
82768,9,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
82816,9,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
82865,9,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
82917,9,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
82968,9,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83018,10,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83068,10,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83126,10,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83169,10,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83220,10,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83315,10,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83324,10,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83371,10,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83422,10,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83472,10,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83523,10,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83573,11,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83624,11,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83674,11,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83725,11,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83775,11,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83825,11,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83878,11,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83927,11,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
83978,11,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
84027,11,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
84077,11,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
84127,12,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
84178,12,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
84230,12,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
84278,12,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
84329,12,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
84380,12,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
84431,12,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
84518,12,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
84599,12,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
84614,12,8,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
84870,9,6,FAST_RECOVERY,TCP_CONGESTION into FAST_RECOVERY
84900,6,6,CONGESTION_AVOIDANCE,"cwnd >= recovery_point, change to TCP_RENO_CONGESTION_AVOIDANCE"
85020,6,3,FAST_RECOVERY,TCP_CONGESTION into FAST_RECOVERY
85041,3,3,CONGESTION_AVOIDANCE,"cwnd >= recovery_point, change to TCP_RENO_CONGESTION_AVOIDANCE"
85041,3,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
85070,3,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
85236,4,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
85286,4,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
85348,4,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
85388,4,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
85441,4,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
85488,5,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
85554,5,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
85590,5,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
85639,5,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
85690,5,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
85739,6,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
85791,6,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
85842,6,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
85956,6,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
85965,6,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
85995,6,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86045,6,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86097,7,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86146,7,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86199,7,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86249,7,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86299,7,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86350,7,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86400,7,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86451,8,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86502,8,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86554,8,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86661,8,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86704,8,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86765,8,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86815,8,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86865,8,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86953,9,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
86993,9,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
87042,9,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
87141,9,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
87213,9,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
87291,9,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
87337,9,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
87387,9,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
87438,9,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
87488,9,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
87539,10,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
87591,10,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
87647,10,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
87698,10,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
87750,10,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
87797,10,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
87848,10,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
87901,10,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
87951,10,3,CONGESTION_AVOIDANCE,receive ack in TCP_RENO_CONGESTION_AVOIDANCE
